Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 01/17  02:00:00,22831826.320995809,22831826.320995809,3675918.215317522 
 01/17  03:00:00,21954033.88496197,21954033.88496197,3519104.895881003 
 01/17  04:00:00,22294123.214439949,22294123.214439945,2016904.2131853568 
 01/17  05:00:00,21374419.490350218,21374419.49035022,1620995.712723937 
 01/17  06:00:00,22904307.456433458,22904307.456433458,847581.6350024853 
 01/17  07:00:00,48226460.811229538,48226460.811229538,69985177.53522557 
 01/17  08:00:00,50400158.94714353,50400158.94714354,84869354.72948317 
 01/17  09:00:00,61546856.72547817,61546856.725478168,49278069.22166082 
 01/17  10:00:00,60206004.42544811,60206004.425448108,47188935.893429059 
 01/17  11:00:00,58984732.40154086,58984732.40154088,39515118.136768009 
 01/17  12:00:00,57960167.80311446,57960167.80311446,26259715.525364225 
 01/17  13:00:00,55688246.890119988,55688246.89011999,41691156.44661406 
 01/17  14:00:00,57169056.48505753,57169056.48505754,24798037.00298204 
 01/17  15:00:00,57285886.64143385,57285886.64143385,24348550.0497255 
 01/17  16:00:00,55022843.17701602,55022843.177016038,32753995.502757439 
 01/17  17:00:00,60116203.51395444,60116203.513954449,23722808.766466425 
 01/17  18:00:00,30009651.70367846,30009651.70367846,93149936.97216395 
 01/17  19:00:00,19948327.444222344,19948327.44422234,95339813.52912179 
 01/17  20:00:00,13931418.059538957,13931418.059538952,0.0 
 01/17  21:00:00,12669894.910823152,12669894.910823152,0.0 
 01/17  22:00:00,12669894.910823152,12669894.910823152,0.0 
 01/17  23:00:00,11534524.076916654,11534524.076916654,0.0 
 01/17  24:00:00,11458064.663039379,11458064.663039379,1262804.3758964455 
 01/18  01:00:00,13943250.940958934,13943250.940958932,707212.5976853058 
 01/18  02:00:00,13410606.892111842,13410606.89211184,1171062.7191936349 
 01/18  03:00:00,14734097.534972787,14734097.534972787,1865369.8832656774 
 01/18  04:00:00,15171682.304784909,15171682.304784909,2747404.7953226736 
 01/18  05:00:00,15457934.440952169,15457934.440952164,5705143.672323637 
 01/18  06:00:00,16762450.28406699,16762450.284066989,4301427.451167859 
 01/18  07:00:00,21142764.71390551,21142764.713905507,111787850.12701836 
 01/18  08:00:00,23539658.69652781,23539658.696527807,133155528.4657751 
 01/18  09:00:00,35580521.89753943,35580521.89753943,103236384.68930884 
 01/18  10:00:00,35580521.89753943,35580521.89753943,86991470.76894593 
 01/18  11:00:00,49859233.57696295,49859233.57696293,46686700.8613626 
 01/18  12:00:00,56619651.70660351,56619651.70660351,20742457.80779083 
 01/18  13:00:00,54818816.162335317,54818816.162335317,34403388.950414668 
 01/18  14:00:00,44201620.31423485,44201620.31423485,42513952.02875685 
 01/18  15:00:00,32297321.897539434,32297321.897539434,68465261.19341657 
 01/18  16:00:00,34486121.89753943,34486121.89753943,68266679.00127024 
 01/18  17:00:00,35580521.89753943,35580521.89753943,68675830.17695128 
 01/18  18:00:00,25936552.67908783,25936552.679087834,96201100.19869212 
 01/18  19:00:00,19948327.444222344,19948327.44422234,90395226.15530886 
 01/18  20:00:00,13931418.059538957,13931418.059538952,0.0 
 01/18  21:00:00,12669894.910823152,12669894.910823152,0.0 
 01/18  22:00:00,12669894.910823152,12669894.910823152,0.0 
 01/18  23:00:00,11534524.076916654,11534524.076916654,0.0 
 01/18  24:00:00,11205881.415921549,11205881.415921549,0.0 
 01/19  01:00:00,13158423.644994012,13158423.64499401,0.0 
 01/19  02:00:00,13158423.644994012,13158423.64499401,0.0 
 01/19  03:00:00,13158423.644994012,13158423.64499401,0.0 
 01/19  04:00:00,13158423.644994012,13158423.64499401,0.0 
 01/19  05:00:00,13158423.644994012,13158423.64499401,0.0 
 01/19  06:00:00,13970526.588477325,13970526.588477325,0.0 
 01/19  07:00:00,44712800.67656748,44712800.67656748,22855356.65627648 
 01/19  08:00:00,50980204.265184577,50980204.265184577,29401485.703906366 
 01/19  09:00:00,59868129.84129481,59868129.84129481,4960904.442464243 
 01/19  10:00:00,59371136.15500949,59371136.15500949,5060485.26267084 
 01/19  11:00:00,57060151.240074198,57060151.240074198,5702789.352045329 
 01/19  12:00:00,53657822.4931093,53657822.49310931,3243786.073892071 
 01/19  13:00:00,53638162.407014738,53638162.40701475,12137517.08259772 
 01/19  14:00:00,52840318.987548548,52840318.987548548,2386263.024042279 
 01/19  15:00:00,52349102.29580064,52349102.29580064,1415017.7066559483 
 01/19  16:00:00,52174654.44270698,52174654.44270698,221500.8802668404 
 01/19  17:00:00,54556487.536549407,54556487.5365494,550611.0634319516 
 01/19  18:00:00,50954358.413478959,50954358.413478959,15993584.252992459 
 01/19  19:00:00,45322016.39753974,45322016.397539738,14967263.684786544 
 01/19  20:00:00,13931418.059538957,13931418.059538952,0.0 
 01/19  21:00:00,12669894.910823152,12669894.910823152,0.0 
 01/19  22:00:00,12669894.910823152,12669894.910823152,0.0 
 01/19  23:00:00,11534524.076916654,11534524.076916654,0.0 
 01/19  24:00:00,11205881.415921549,11205881.415921549,0.0 
 01/20  01:00:00,13158423.644994012,13158423.64499401,0.0 
 01/20  02:00:00,13158423.644994012,13158423.64499401,0.0 
 01/20  03:00:00,13158423.644994012,13158423.64499401,0.0 
 01/20  04:00:00,13158423.644994012,13158423.64499401,0.0 
 01/20  05:00:00,13158423.644994012,13158423.64499401,0.0 
 01/20  06:00:00,13970526.588477325,13970526.588477325,0.0 
 01/20  07:00:00,43917018.45152339,43917018.4515234,27804174.54904808 
 01/20  08:00:00,50350688.96537333,50350688.96537333,33841471.89353336 
 01/20  09:00:00,59401395.27859012,59401395.27859013,4953029.827226507 
 01/20  10:00:00,57714188.19340585,57714188.19340587,3161352.8216533686 
 01/20  11:00:00,55159272.90587029,55159272.905870299,3043983.223850921 
 01/20  12:00:00,52817443.07556489,52817443.07556489,2717172.9456826888 
 01/20  13:00:00,53285453.80140747,53285453.80140747,15113820.748215314 
 01/20  14:00:00,53163818.99050823,53163818.990508239,3196998.45870395 
 01/20  15:00:00,53531021.60238247,53531021.602382469,4331095.475576667 
 01/20  16:00:00,55296800.47757514,55296800.47757513,3888873.4965903537 
 01/20  17:00:00,57139187.61461394,57139187.61461395,3993958.889062562 
 01/20  18:00:00,45855497.09992659,45855497.09992658,35956706.06708433 
 01/20  19:00:00,19948327.444222344,19948327.44422234,72555423.85310483 
 01/20  20:00:00,13931418.059538957,13931418.059538952,0.0 
 01/20  21:00:00,12669894.910823152,12669894.910823152,0.0 
 01/20  22:00:00,12669894.910823152,12669894.910823152,0.0 
 01/20  23:00:00,11534524.076916654,11534524.076916654,0.0 
 01/20  24:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  01:00:00,10093157.415921549,10093157.415921549,0.0 
 01/21  02:00:00,10093157.415921549,10093157.415921549,0.0 
 01/21  03:00:00,10093157.415921549,10093157.415921549,0.0 
 01/21  04:00:00,10093157.415921549,10093157.415921549,0.0 
 01/21  05:00:00,10093157.415921549,10093157.415921549,0.0 
 01/21  06:00:00,10093157.415921549,10093157.415921549,0.0 
 01/21  07:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  08:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  09:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  10:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  11:00:00,9017081.415921549,9017081.415921549,0.0 
 01/21  12:00:00,7839698.540120497,7839698.540120497,0.0 
 01/21  13:00:00,7860784.337249053,7860784.337249053,0.0 
 01/21  14:00:00,7922681.415921549,7922681.415921549,0.0 
 01/21  15:00:00,7922681.415921549,7922681.415921549,0.0 
 01/21  16:00:00,9564281.415921549,9564281.415921549,0.0 
 01/21  17:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  18:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  19:00:00,12233709.592801212,12233709.59280121,0.0 
 01/21  20:00:00,11994179.091741039,11994179.091741039,0.0 
 01/21  21:00:00,11756963.37807929,11756963.378079288,0.0 
 01/21  22:00:00,11205881.415921549,11205881.415921549,0.0 
 01/21  23:00:00,12259920.329147749,12259920.329147749,0.0 
 01/21  24:00:00,14436687.391214239,14436687.391214237,0.0 
 01/22  01:00:00,12699450.23572279,12699450.235722788,0.0 
 01/22  02:00:00,12285038.93024136,12285038.930241358,0.0 
 01/22  03:00:00,13337457.594699566,13337457.594699566,0.0 
 01/22  04:00:00,14162660.405422904,14162660.405422904,0.0 
 01/22  05:00:00,13573528.54574637,13573528.545746368,0.0 
 01/22  06:00:00,14182622.309212588,14182622.309212588,0.0 
 01/22  07:00:00,14834551.945730662,14834551.945730664,0.0 
 01/22  08:00:00,15729388.394280307,15729388.394280306,0.0 
 01/22  09:00:00,15274706.739135648,15274706.739135648,0.0 
 01/22  10:00:00,15815285.261228392,15815285.261228394,0.0 
 01/22  11:00:00,12948559.341124626,12948559.341124624,0.0 
 01/22  12:00:00,11625552.65865546,11625552.65865546,0.0 
 01/22  13:00:00,11280506.74956654,11280506.74956654,0.0 
 01/22  14:00:00,10924389.220756069,10924389.220756067,0.0 
 01/22  15:00:00,11301007.960143134,11301007.96014313,0.0 
 01/22  16:00:00,13864072.245676119,13864072.245676119,0.0 
 01/22  17:00:00,16403077.231669074,16403077.231669072,0.0 
 01/22  18:00:00,17245855.055647319,17245855.055647315,91052.18325660235 
 01/22  19:00:00,15804667.751808605,15804667.751808607,0.0 
 01/22  20:00:00,17137756.07986122,17137756.07986122,0.0 
 01/22  21:00:00,16760162.829837133,16760162.829837133,0.0 
 01/22  22:00:00,17833763.68887545,17833763.68887545,55163.1209748636 
 01/22  23:00:00,17434619.177260356,17434619.177260356,103885.63732902578 
 01/22  24:00:00,18996571.53319107,18996571.533191075,584835.3415862662 
 01/23  01:00:00,18675159.30406722,18675159.304067218,43201.77878686928 
 01/23  02:00:00,18455400.351536737,18455400.35153674,0.0 
 01/23  03:00:00,18189828.142732137,18189828.142732134,0.0 
 01/23  04:00:00,19948599.387647705,19948599.387647705,85277.14891367372 
 01/23  05:00:00,19697735.364007549,19697735.364007549,225542.66238549117 
 01/23  06:00:00,21441061.210781654,21441061.210781654,530150.7633513449 
 01/23  07:00:00,45251301.490687999,45251301.490687999,65691996.25440796 
 01/23  08:00:00,31497615.95729951,31497615.957299506,117367218.24751608 
 01/23  09:00:00,47272003.63101433,47272003.63101433,75589495.71667142 
 01/23  10:00:00,59095929.11452578,59095929.11452578,40420732.217480357 
 01/23  11:00:00,37165846.72175421,37165846.7217542,77751665.60187882 
 01/23  12:00:00,39373738.60713068,39373738.60713068,59461531.9186445 
 01/23  13:00:00,53526924.840733747,53526924.840733747,34149030.31178424 
 01/23  14:00:00,53861815.987034548,53861815.98703454,12598685.830115535 
 01/23  15:00:00,54938906.94909927,54938906.94909928,13040374.591583364 
 01/23  16:00:00,56839631.68686457,56839631.68686457,11674221.274424196 
 01/23  17:00:00,47159505.16050159,47159505.1605016,40477107.949358668 
 01/23  18:00:00,25936552.67908783,25936552.679087834,95436429.22638016 
 01/23  19:00:00,19948327.444222344,19948327.44422234,88954641.8298829 
 01/23  20:00:00,13931418.059538957,13931418.059538952,0.0 
 01/23  21:00:00,12669894.910823152,12669894.910823152,0.0 
 01/23  22:00:00,12669894.910823152,12669894.910823152,0.0 
 01/23  23:00:00,11534524.076916654,11534524.076916654,0.0 
 01/23  24:00:00,11205881.415921549,11205881.415921549,0.0 
 01/24  01:00:00,13158423.644994012,13158423.64499401,0.0 
 01/24  02:00:00,13158423.644994012,13158423.64499401,0.0 
 01/24  03:00:00,13158423.644994012,13158423.64499401,0.0 
 01/24  04:00:00,13747510.99460911,13747510.994609107,1158309.8835849288 
 01/24  05:00:00,15435731.531623813,15435731.531623807,3511587.803380523 
 01/24  06:00:00,16056082.58974648,16056082.589746478,5406841.340899368 
 01/24  07:00:00,21142764.71390551,21142764.713905507,105208032.80525318 
 01/24  08:00:00,23539658.69652781,23539658.696527807,128697064.30645862 
 01/24  09:00:00,35580521.89753943,35580521.89753943,102198979.43939011 
 01/24  10:00:00,35580521.89753943,35580521.89753943,92891801.01195544 
 01/24  11:00:00,32722314.145435785,32722314.14543578,86843462.17854642 
 01/24  12:00:00,31543174.008626779,31543174.008626775,77560494.56651706 
 01/24  13:00:00,29460136.50851275,29460136.508512748,92396160.7491822 
 01/24  14:00:00,31586439.5787293,31586439.578729296,67207998.68469863 
 01/24  15:00:00,32181850.048443099,32181850.048443095,66705089.69264231 
 01/24  16:00:00,33391721.897539434,33391721.89753943,65840225.52407511 
 01/24  17:00:00,35580521.89753943,35580521.89753943,66279728.38757031 
 01/24  18:00:00,25936552.67908783,25936552.679087834,97007401.16494443 
 01/24  19:00:00,19948327.444222344,19948327.44422234,93024028.6429066 
 01/24  20:00:00,13931418.059538957,13931418.059538952,0.0 
 01/24  21:00:00,12669894.910823152,12669894.910823152,0.0 
 01/24  22:00:00,12669894.910823152,12669894.910823152,0.0 
 01/24  23:00:00,11534524.076916654,11534524.076916654,0.0 
 01/24  24:00:00,11205881.415921549,11205881.415921549,0.0 
 01/25  01:00:00,13158423.644994012,13158423.64499401,0.0 
 01/25  02:00:00,13158423.644994012,13158423.64499401,0.0 
 01/25  03:00:00,13158423.644994012,13158423.64499401,0.0 
 01/25  04:00:00,13158423.644994012,13158423.64499401,0.0 
 01/25  05:00:00,13328458.715784967,13328458.715784966,573369.9202703291 
 01/25  06:00:00,15284302.228644152,15284302.228644144,1553605.2828672922 
 01/25  07:00:00,21142764.71390551,21142764.713905507,101337819.2580068 
 01/25  08:00:00,23539658.69652781,23539658.696527807,128467512.87585643 
 01/25  09:00:00,35580521.89753943,35580521.89753943,102742375.25067666 
 01/25  10:00:00,35580521.89753943,35580521.89753943,92810701.62341137 
 01/25  11:00:00,32729050.048443095,32729050.048443095,87401477.78700669 
 01/25  12:00:00,31474758.963349169,31474758.963349169,75589899.5064594 
 01/25  13:00:00,29497784.62849682,29497784.628496816,92753310.3860724 
 01/25  14:00:00,31337767.46729748,31337767.467297473,66599307.44269015 
 01/25  15:00:00,32024337.453867079,32024337.453867075,65610543.79247252 
 01/25  16:00:00,32844521.897539434,32844521.89753943,67220758.85328345 
 01/25  17:00:00,35580521.89753943,35580521.89753943,69469887.9569209 
 01/25  18:00:00,25936552.67908783,25936552.679087834,99053653.84178914 
 01/25  19:00:00,19948327.444222344,19948327.44422234,94709373.22836481 
 01/25  20:00:00,13931418.059538957,13931418.059538952,0.0 
 01/25  21:00:00,12669894.910823152,12669894.910823152,0.0 
 01/25  22:00:00,12669894.910823152,12669894.910823152,0.0 
 01/25  23:00:00,11534524.076916654,11534524.076916654,0.0 
 01/25  24:00:00,11205881.415921549,11205881.415921549,0.0 
 01/26  01:00:00,13158423.644994012,13158423.64499401,0.0 
 01/26  02:00:00,13158423.644994012,13158423.64499401,0.0 
 01/26  03:00:00,13158423.644994012,13158423.64499401,0.0 
 01/26  04:00:00,13158423.644994012,13158423.64499401,0.0 
 01/26  05:00:00,14520191.86138085,14520191.861380849,2206389.7439613409 
 01/26  06:00:00,16588225.928963257,16588225.928963257,4979050.373617944 
 01/26  07:00:00,21142764.71390551,21142764.713905507,102969452.95433828 
 01/26  08:00:00,23539658.69652781,23539658.696527807,131578364.296238 
 01/26  09:00:00,35580521.89753943,35580521.89753943,106630450.20034293 
 01/26  10:00:00,35580521.89753943,35580521.89753943,95971228.38287308 
 01/26  11:00:00,32726542.019273569,32726542.019273566,90559479.16122328 
 01/26  12:00:00,31543174.008626779,31543174.008626775,81057397.70405752 
 01/26  13:00:00,29404779.008167555,29404779.00816755,96596559.83316779 
 01/26  14:00:00,31546593.472916753,31546593.472916753,69145061.3706233 
 01/26  15:00:00,32177622.174605315,32177622.17460531,68346663.25108423 
 01/26  16:00:00,32844521.897539434,32844521.89753943,67729776.68135944 
 01/26  17:00:00,35580521.89753943,35580521.89753943,69689485.31401551 
 01/26  18:00:00,25936552.67908783,25936552.679087834,99555405.98243232 
 01/26  19:00:00,19948327.444222344,19948327.444222336,92662464.01969083 
 01/26  20:00:00,13931418.059538957,13931418.059538952,0.0 
 01/26  21:00:00,12669894.910823152,12669894.910823152,0.0 
 01/26  22:00:00,12669894.910823152,12669894.910823152,0.0 
 01/26  23:00:00,11534524.076916654,11534524.076916654,0.0 
 01/26  24:00:00,11205881.415921549,11205881.415921549,0.0 
 01/27  01:00:00,13158423.644994012,13158423.64499401,0.0 
 01/27  02:00:00,13158423.644994012,13158423.64499401,0.0 
 01/27  03:00:00,13158423.644994012,13158423.64499401,0.0 
 01/27  04:00:00,13158423.644994012,13158423.64499401,0.0 
 01/27  05:00:00,13158423.644994012,13158423.64499401,0.0 
 01/27  06:00:00,13970526.588477325,13970526.588477325,0.0 
 01/27  07:00:00,21142764.71390551,21142764.713905507,91967440.32885252 
 01/27  08:00:00,23539658.69652781,23539658.696527807,112100606.98466486 
 01/27  09:00:00,35580521.89753943,35580521.89753943,76918515.18165757 
 01/27  10:00:00,58334053.279496308,58334053.279496308,22108299.551355438 
 01/27  11:00:00,54847153.718695718,54847153.71869574,19471145.192355377 
 01/27  12:00:00,50675458.55783364,50675458.55783364,23524885.397886438 
 01/27  13:00:00,53080219.391303908,53080219.3913039,30519879.622214363 
 01/27  14:00:00,50674594.44319021,50674594.44319021,20208664.60901936 
 01/27  15:00:00,32297321.897539434,32297321.897539434,57468048.79229316 
 01/27  16:00:00,32297321.897539434,32297321.897539434,55703184.1683001 
 01/27  17:00:00,35580521.89753943,35580521.89753943,54948325.08905921 
 01/27  18:00:00,25936552.67908783,25936552.679087834,82992138.18338445 
 01/27  19:00:00,19948327.444222344,19948327.44422234,78497613.26958822 
 01/27  20:00:00,13931418.059538957,13931418.059538952,0.0 
 01/27  21:00:00,12669894.910823152,12669894.910823152,0.0 
 01/27  22:00:00,12669894.910823152,12669894.910823152,0.0 
 01/27  23:00:00,11534524.076916654,11534524.076916654,0.0 
