Date/Time,Electricity:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Gas:Facility [J](Hourly) 
 04/21  17:00:00,20935450.378493664,20935450.378493664,0.0 
 04/21  18:00:00,15244583.47993449,15244583.479934488,0.0 
 04/21  19:00:00,10295418.059538953,10295418.059538952,0.0 
 04/21  20:00:00,11769894.910823154,11769894.910823152,0.0 
 04/21  21:00:00,11769894.910823154,11769894.910823152,0.0 
 04/21  22:00:00,10634524.076916654,10634524.076916654,0.0 
 04/21  23:00:00,10305881.415921549,10305881.415921549,0.0 
 04/21  24:00:00,12258423.644994012,12258423.644994012,0.0 
 04/22  01:00:00,9193157.415921549,9193157.415921549,0.0 
 04/22  02:00:00,9193157.415921549,9193157.415921549,0.0 
 04/22  03:00:00,9193157.415921549,9193157.415921549,0.0 
 04/22  04:00:00,9193157.415921549,9193157.415921549,0.0 
 04/22  05:00:00,9193157.415921549,9193157.415921549,0.0 
 04/22  06:00:00,7535257.241297031,7535257.241297031,0.0 
 04/22  07:00:00,6705302.065672133,6705302.065672133,0.0 
 04/22  08:00:00,6602841.006009053,6602841.006009053,0.0 
 04/22  09:00:00,6584184.474450361,6584184.47445036,0.0 
 04/22  10:00:00,6545973.678406229,6545973.678406229,0.0 
 04/22  11:00:00,6495190.9195927469,6495190.919592746,0.0 
 04/22  12:00:00,6472045.416770959,6472045.416770959,0.0 
 04/22  13:00:00,6536924.272173362,6536924.272173359,0.0 
 04/22  14:00:00,6498456.941742402,6498456.941742401,0.0 
 04/22  15:00:00,6504264.66393554,6504264.66393554,0.0 
 04/22  16:00:00,6532024.1792505099,6532024.1792505099,0.0 
 04/22  17:00:00,6706182.574925681,6706182.574925681,0.0 
 04/22  18:00:00,6877960.665637662,6877960.665637662,0.0 
 04/22  19:00:00,7022681.415921549,7022681.415921549,0.0 
 04/22  20:00:00,10305881.415921549,10305881.415921549,0.0 
 04/22  21:00:00,10305881.415921549,10305881.415921549,0.0 
 04/22  22:00:00,10305881.415921549,10305881.415921549,0.0 
 04/22  23:00:00,10305881.415921549,10305881.415921549,0.0 
 04/22  24:00:00,9193157.415921549,9193157.415921549,0.0 
 04/23  01:00:00,9193157.415921549,9193157.415921549,0.0 
 04/23  02:00:00,9193157.415921549,9193157.415921549,0.0 
 04/23  03:00:00,9193157.415921549,9193157.415921549,0.0 
 04/23  04:00:00,9193157.415921549,9193157.415921549,0.0 
 04/23  05:00:00,9193157.415921549,9193157.415921549,0.0 
 04/23  06:00:00,7569881.415921549,7569881.415921549,0.0 
 04/23  07:00:00,6965187.994055264,6965187.994055264,0.0 
 04/23  08:00:00,6696937.610652941,6696937.610652941,0.0 
 04/23  09:00:00,6554702.485369137,6554702.485369137,0.0 
 04/23  10:00:00,6522705.916261168,6522705.916261168,0.0 
 04/23  11:00:00,6526517.335134136,6526517.335134135,0.0 
 04/23  12:00:00,6526757.236863947,6526757.236863946,0.0 
 04/23  13:00:00,6526757.2368639479,6526757.236863947,0.0 
 04/23  14:00:00,6543309.71903947,6543309.719039469,0.0 
 04/23  15:00:00,6567059.475534784,6567059.475534784,0.0 
 04/23  16:00:00,6567705.290991437,6567705.290991436,0.0 
 04/23  17:00:00,6602841.006009054,6602841.006009053,0.0 
 04/23  18:00:00,6724653.37329415,6724653.37329415,0.0 
 04/23  19:00:00,6988057.241297032,6988057.241297032,0.0 
 04/23  20:00:00,10305881.415921549,10305881.415921549,0.0 
 04/23  21:00:00,10305881.415921549,10305881.415921549,0.0 
 04/23  22:00:00,10305881.415921549,10305881.415921549,0.0 
 04/23  23:00:00,10305881.415921549,10305881.415921549,0.0 
 04/23  24:00:00,9193157.415921549,9193157.415921549,0.0 
 04/24  01:00:00,12258423.644994012,12258423.644994012,0.0 
 04/24  02:00:00,12258423.644994012,12258423.644994012,0.0 
 04/24  03:00:00,12258423.644994012,12258423.644994012,0.0 
 04/24  04:00:00,12258423.644994012,12258423.644994012,0.0 
 04/24  05:00:00,13970526.588477325,13970526.588477325,0.0 
 04/24  06:00:00,19244563.42174402,19244563.42174402,366062.0169142023 
 04/24  07:00:00,22864608.293144477,22864608.293144473,0.0 
 04/24  08:00:00,29221166.660585919,29221166.660585915,0.0 
 04/24  09:00:00,29250934.510269979,29250934.51026997,0.0 
 04/24  10:00:00,29422103.7639285,29422103.7639285,0.0 
 04/24  11:00:00,29652496.598095005,29652496.598094997,0.0 
 04/24  12:00:00,27918406.126603545,27918406.126603545,0.0 
 04/24  13:00:00,30321060.284093717,30321060.284093709,0.0 
 04/24  14:00:00,30633439.075231576,30633439.075231565,0.0 
 04/24  15:00:00,31187223.599778557,31187223.599778549,0.0 
 04/24  16:00:00,31576014.314002716,31576014.314002709,0.0 
 04/24  17:00:00,20976444.146853348,20976444.14685335,0.0 
 04/24  18:00:00,14814727.016665299,14814727.016665299,0.0 
 04/24  19:00:00,9685468.546682328,9685468.546682328,0.0 
 04/24  20:00:00,11769894.910823154,11769894.910823152,0.0 
 04/24  21:00:00,11769894.910823154,11769894.910823152,0.0 
 04/24  22:00:00,10634524.076916654,10634524.076916654,0.0 
 04/24  23:00:00,10305881.415921549,10305881.415921549,0.0 
 04/24  24:00:00,12258423.644994012,12258423.644994012,0.0 
 04/25  01:00:00,12258423.644994012,12258423.644994012,0.0 
 04/25  02:00:00,12258423.644994012,12258423.644994012,0.0 
 04/25  03:00:00,12258423.644994012,12258423.644994012,0.0 
 04/25  04:00:00,12258423.644994012,12258423.644994012,0.0 
 04/25  05:00:00,13070526.588477325,13070526.58847732,0.0 
 04/25  06:00:00,17403539.6234165,17403539.6234165,0.0 
 04/25  07:00:00,20899919.137394418,20899919.137394418,0.0 
 04/25  08:00:00,29988088.214481318,29988088.214481314,0.0 
 04/25  09:00:00,30372028.895574716,30372028.895574709,0.0 
 04/25  10:00:00,30524885.479432029,30524885.479432018,0.0 
 04/25  11:00:00,30955318.274869205,30955318.274869197,0.0 
 04/25  12:00:00,28716146.853060157,28716146.853060157,0.0 
 04/25  13:00:00,32240839.903132276,32240839.903132269,0.0 
 04/25  14:00:00,32357956.663321854,32357956.66332184,0.0 
 04/25  15:00:00,32878647.165963379,32878647.16596337,0.0 
 04/25  16:00:00,33111304.892867757,33111304.892867749,0.0 
 04/25  17:00:00,21661037.549648994,21661037.549648994,0.0 
 04/25  18:00:00,14946176.280274667,14946176.280274667,0.0 
 04/25  19:00:00,9675000.708380288,9675000.708380284,0.0 
 04/25  20:00:00,11769894.910823154,11769894.910823152,0.0 
 04/25  21:00:00,11769894.910823154,11769894.910823152,0.0 
 04/25  22:00:00,10634524.076916654,10634524.076916654,0.0 
 04/25  23:00:00,10305881.415921549,10305881.415921549,0.0 
 04/25  24:00:00,12258423.644994012,12258423.644994012,0.0 
 04/26  01:00:00,12258423.644994012,12258423.644994012,0.0 
 04/26  02:00:00,12258423.644994012,12258423.644994012,0.0 
 04/26  03:00:00,12258423.644994012,12258423.644994012,0.0 
 04/26  04:00:00,12258423.644994012,12258423.644994012,0.0 
 04/26  05:00:00,13070526.588477325,13070526.58847732,0.0 
 04/26  06:00:00,17540235.15491092,17540235.15491092,0.0 
 04/26  07:00:00,19195673.86288759,19195673.862887596,0.0 
 04/26  08:00:00,30682232.412964439,30682232.412964435,0.0 
 04/26  09:00:00,31094695.971270969,31094695.971270965,0.0 
 04/26  10:00:00,31638680.97591671,31638680.97591671,0.0 
 04/26  11:00:00,32682592.46569389,32682592.465693885,0.0 
 04/26  12:00:00,30925806.41137067,30925806.411370674,0.0 
 04/26  13:00:00,34918957.93852693,34918957.93852692,0.0 
 04/26  14:00:00,35663399.064996797,35663399.064996797,0.0 
 04/26  15:00:00,36748952.71881974,36748952.71881974,0.0 
 04/26  16:00:00,37169089.80253215,37169089.802532147,0.0 
 04/26  17:00:00,25892771.712145125,25892771.712145125,0.0 
 04/26  18:00:00,14953722.26817277,14953722.26817277,0.0 
 04/26  19:00:00,9673830.294767842,9673830.29476784,0.0 
 04/26  20:00:00,11769894.910823154,11769894.910823152,0.0 
 04/26  21:00:00,11769894.910823154,11769894.910823152,0.0 
 04/26  22:00:00,10634524.076916654,10634524.076916654,0.0 
 04/26  23:00:00,10305881.415921549,10305881.415921549,0.0 
 04/26  24:00:00,12258423.644994012,12258423.644994012,0.0 
 04/27  01:00:00,12258423.644994012,12258423.644994012,0.0 
 04/27  02:00:00,12258423.644994012,12258423.644994012,0.0 
 04/27  03:00:00,12258423.644994012,12258423.644994012,0.0 
 04/27  04:00:00,12258423.644994012,12258423.644994012,0.0 
 04/27  05:00:00,13070526.588477325,13070526.58847732,0.0 
 04/27  06:00:00,18121210.707969447,18121210.707969447,0.0 
 04/27  07:00:00,18867527.55890096,18867527.55890096,0.0 
 04/27  08:00:00,32088506.25900773,32088506.259007727,0.0 
 04/27  09:00:00,33349789.54924782,33349789.549247818,0.0 
 04/27  10:00:00,34168945.42681703,34168945.42681702,0.0 
 04/27  11:00:00,35338878.4983291,35338878.498329099,0.0 
 04/27  12:00:00,34155888.27602019,34155888.276020187,0.0 
 04/27  13:00:00,38056828.600000757,38056828.60000075,0.0 
 04/27  14:00:00,38693931.573081549,38693931.57308154,0.0 
 04/27  15:00:00,39558507.1025067,39558507.10250669,0.0 
 04/27  16:00:00,39946022.08685813,39946022.086858119,0.0 
 04/27  17:00:00,28406765.673674186,28406765.673674186,0.0 
 04/27  18:00:00,14839697.440330146,14839697.440330146,0.0 
 04/27  19:00:00,9683127.719457437,9683127.719457435,0.0 
 04/27  20:00:00,11769894.910823154,11769894.910823152,0.0 
 04/27  21:00:00,11769894.910823154,11769894.910823152,0.0 
 04/27  22:00:00,10634524.076916654,10634524.076916654,0.0 
 04/27  23:00:00,10305881.415921549,10305881.415921549,0.0 
 04/27  24:00:00,12258423.644994012,12258423.644994012,0.0 
 04/28  01:00:00,12258423.644994012,12258423.644994012,0.0 
 04/28  02:00:00,12258423.644994012,12258423.644994012,0.0 
 04/28  03:00:00,12258423.644994012,12258423.644994012,0.0 
 04/28  04:00:00,12258423.644994012,12258423.644994012,0.0 
 04/28  05:00:00,13070526.588477325,13070526.58847732,0.0 
 04/28  06:00:00,19407760.510858988,19407760.51085899,0.0 
 04/28  07:00:00,19125933.18325001,19125933.18325001,0.0 
 04/28  08:00:00,32372300.47460092,32372300.474600909,0.0 
 04/28  09:00:00,32942434.60409514,32942434.60409513,0.0 
 04/28  10:00:00,32434355.354177566,32434355.354177558,0.0 
 04/28  11:00:00,33016224.14582675,33016224.145826743,0.0 
 04/28  12:00:00,30091603.734193509,30091603.734193505,0.0 
 04/28  13:00:00,34871926.03107417,34871926.03107417,0.0 
 04/28  14:00:00,35502870.63235515,35502870.632355149,0.0 
 04/28  15:00:00,35921170.81339882,35921170.813398819,0.0 
 04/28  16:00:00,35747172.98703317,35747172.987033169,0.0 
 04/28  17:00:00,23538898.62246824,23538898.622468246,0.0 
 04/28  18:00:00,15008224.823950192,15008224.82395019,0.0 
 04/28  19:00:00,9748218.059538953,9748218.059538952,0.0 
 04/28  20:00:00,11769894.910823154,11769894.910823152,0.0 
 04/28  21:00:00,11769894.910823154,11769894.910823152,0.0 
 04/28  22:00:00,10634524.076916654,10634524.076916654,0.0 
 04/28  23:00:00,10305881.415921549,10305881.415921549,0.0 
 04/28  24:00:00,12258423.644994012,12258423.644994012,0.0 
 04/29  01:00:00,9193157.415921549,9193157.415921549,0.0 
 04/29  02:00:00,9193157.415921549,9193157.415921549,0.0 
 04/29  03:00:00,9193157.415921549,9193157.415921549,0.0 
 04/29  04:00:00,9193157.415921549,9193157.415921549,0.0 
 04/29  05:00:00,9193157.415921549,9193157.415921549,0.0 
 04/29  06:00:00,7011129.445402218,7011129.445402218,0.0 
 04/29  07:00:00,6807501.383015468,6807501.383015468,0.0 
 04/29  08:00:00,6601752.331959169,6601752.331959168,0.0 
 04/29  09:00:00,6568923.623188142,6568923.623188142,0.0 
 04/29  10:00:00,6484889.018203596,6484889.018203595,0.0 
 04/29  11:00:00,6474628.6785975699,6474628.6785975699,0.0 
 04/29  12:00:00,6470753.785857653,6470753.785857653,0.0 
 04/29  13:00:00,6505992.039005349,6505992.039005349,0.0 
 04/29  14:00:00,6474628.6785975699,6474628.6785975699,0.0 
 04/29  15:00:00,6479758.848400583,6479758.848400583,0.0 
 04/29  16:00:00,6507347.143785603,6507347.143785603,0.0 
 04/29  17:00:00,6544985.423089685,6544985.423089685,0.0 
 04/29  18:00:00,6691401.527123087,6691401.527123086,0.0 
 04/29  19:00:00,6999609.211816362,6999609.211816361,0.0 
 04/29  20:00:00,9758681.415921549,9758681.415921549,0.0 
 04/29  21:00:00,10305881.415921549,10305881.415921549,0.0 
 04/29  22:00:00,10305881.415921549,10305881.415921549,0.0 
 04/29  23:00:00,10305881.415921549,10305881.415921549,0.0 
 04/29  24:00:00,9193157.415921549,9193157.415921549,0.0 
 04/30  01:00:00,9193157.415921549,9193157.415921549,0.0 
 04/30  02:00:00,9193157.415921549,9193157.415921549,0.0 
 04/30  03:00:00,9193157.415921549,9193157.415921549,0.0 
 04/30  04:00:00,9193157.415921549,9193157.415921549,0.0 
 04/30  05:00:00,9193157.415921549,9193157.415921549,0.0 
 04/30  06:00:00,7022681.415921549,7022681.415921549,0.0 
 04/30  07:00:00,6956539.884632503,6956539.884632503,0.0 
 04/30  08:00:00,6748728.34597616,6748728.34597616,0.0 
 04/30  09:00:00,6567656.330384765,6567656.330384765,0.0 
 04/30  10:00:00,6480404.663857235,6480404.663857235,0.0 
 04/30  11:00:00,6494102.2455428619,6494102.2455428619,0.0 
 04/30  12:00:00,6558164.0655586649,6558164.065558664,0.0 
 04/30  13:00:00,6542700.257433027,6542700.257433025,0.0 
 04/30  14:00:00,6578112.228030661,6578112.228030661,0.0 
 04/30  15:00:00,6578112.228030661,6578112.228030661,0.0 
 04/30  16:00:00,6623760.2001244,6623760.200124397,0.0 
 04/30  17:00:00,6566758.597458018,6566758.597458017,0.0 
 04/30  18:00:00,6777970.4333275719,6777970.4333275719,0.0 
 04/30  19:00:00,7022681.415921549,7022681.415921549,0.0 
 04/30  20:00:00,9758681.415921549,9758681.415921549,0.0 
 04/30  21:00:00,10305881.415921549,10305881.415921549,0.0 
 04/30  22:00:00,10305881.415921549,10305881.415921549,0.0 
 04/30  23:00:00,10305881.415921549,10305881.415921549,0.0 
 04/30  24:00:00,9193157.415921549,9193157.415921549,0.0 
 05/01  01:00:00,12258423.644994012,12258423.644994012,0.0 
 05/01  02:00:00,12258423.644994012,12258423.644994012,0.0 
 05/01  03:00:00,12258423.644994012,12258423.644994012,0.0 
 05/01  04:00:00,12258423.644994012,12258423.644994012,0.0 
 05/01  05:00:00,12708780.588477323,12708780.58847732,0.0 
 05/01  06:00:00,18749786.25798132,18749786.257981328,0.0 
 05/01  07:00:00,19730756.178065044,19730756.178065044,0.0 
 05/01  08:00:00,31603924.701298424,31603924.701298413,0.0 
 05/01  09:00:00,31154584.421263707,31154584.421263696,0.0 
 05/01  10:00:00,30987764.878832517,30987764.87883251,0.0 
 05/01  11:00:00,31366899.141236459,31366899.141236459,0.0 
 05/01  12:00:00,29048815.327945524,29048815.327945524,0.0 
 05/01  13:00:00,32893927.692848553,32893927.692848553,0.0 
 05/01  14:00:00,33166454.14237188,33166454.14237188,0.0 
 05/01  15:00:00,33748435.77298671,33748435.77298671,0.0 
 05/01  16:00:00,33226196.202912217,33226196.20291221,0.0 
 05/01  17:00:00,21816324.26372665,21816324.26372665,0.0 
 05/01  18:00:00,15398631.125460593,15398631.125460592,0.0 
 05/01  19:00:00,9748218.059538953,9748218.059538952,0.0 
 05/01  20:00:00,11222694.910823154,11222694.910823152,0.0 
 05/01  21:00:00,11769894.910823154,11769894.910823152,0.0 
 05/01  22:00:00,10634524.076916654,10634524.076916654,0.0 
 05/01  23:00:00,10305881.415921549,10305881.415921549,0.0 
 05/01  24:00:00,12258423.644994012,12258423.644994012,0.0 
 05/02  01:00:00,12258423.644994012,12258423.644994012,0.0 
 05/02  02:00:00,12258423.644994012,12258423.644994012,0.0 
 05/02  03:00:00,12258423.644994012,12258423.644994012,0.0 
 05/02  04:00:00,12258423.644994012,12258423.644994012,0.0 
 05/02  05:00:00,12708780.588477323,12708780.58847732,0.0 
 05/02  06:00:00,18394906.38905196,18394906.38905196,0.0 
 05/02  07:00:00,19284262.86833206,19284262.86833206,0.0 
 05/02  08:00:00,31421457.316806828,31421457.316806817,0.0 
 05/02  09:00:00,31080286.583814295,31080286.583814287,0.0 
 05/02  10:00:00,30630095.5056123,30630095.5056123,0.0 
 05/02  11:00:00,31445054.881475577,31445054.881475577,0.0 
 05/02  12:00:00,29211133.590359697,29211133.590359697,0.0 
 05/02  13:00:00,33135854.742096306,33135854.742096306,0.0 
 05/02  14:00:00,33530237.014813223,33530237.014813223,0.0 
 05/02  15:00:00,34117245.01206569,34117245.01206569,0.0 
 05/02  16:00:00,34507051.129885967,34507051.129885967,0.0 
 05/02  17:00:00,22607091.680418124,22607091.680418128,0.0 
 05/02  18:00:00,14938820.648852818,14938820.648852818,0.0 
 05/02  19:00:00,9737750.221236915,9737750.221236913,0.0 
 05/02  20:00:00,11222694.910823154,11222694.910823152,0.0 
 05/02  21:00:00,11769894.910823154,11769894.910823152,0.0 
 05/02  22:00:00,10634524.076916654,10634524.076916654,0.0 
 05/02  23:00:00,10305881.415921549,10305881.415921549,0.0 
 05/02  24:00:00,12258423.644994012,12258423.644994012,0.0 
 05/03  01:00:00,12258423.644994012,12258423.644994012,0.0 
 05/03  02:00:00,12258423.644994012,12258423.644994012,0.0 
 05/03  03:00:00,12258423.644994012,12258423.644994012,0.0 
 05/03  04:00:00,12258423.644994012,12258423.644994012,0.0 
 05/03  05:00:00,12708780.588477323,12708780.58847732,0.0 
 05/03  06:00:00,18136894.945945439,18136894.945945439,0.0 
 05/03  07:00:00,18585260.33662584,18585260.33662584,0.0 
 05/03  08:00:00,30668230.3777214,30668230.377721397,0.0 
 05/03  09:00:00,31438214.337950309,31438214.337950309,0.0 
 05/03  10:00:00,32209828.658803867,32209828.658803867,0.0 
 05/03  11:00:00,33673313.97493823,33673313.97493822,0.0 
 05/03  12:00:00,31345623.851781086,31345623.85178108,0.0 
 05/03  13:00:00,35104987.63810612,35104987.638106118,0.0 
 05/03  14:00:00,35410013.95479155,35410013.954791549,0.0 
 05/03  15:00:00,35894167.05593604,35894167.05593604,0.0 
 05/03  16:00:00,36525912.01349802,36525912.01349802,0.0 
 05/03  17:00:00,25166719.160729648,25166719.160729655,0.0 
 05/03  18:00:00,14801027.025481012,14801027.025481012,0.0 
 05/03  19:00:00,9451606.404712426,9451606.404712424,0.0 
 05/03  20:00:00,11222694.910823154,11222694.910823152,0.0 
 05/03  21:00:00,11769894.910823154,11769894.910823152,0.0 
 05/03  22:00:00,10634524.076916654,10634524.076916654,0.0 
 05/03  23:00:00,10305881.415921549,10305881.415921549,0.0 
 05/03  24:00:00,12258423.644994012,12258423.644994012,0.0 
 05/04  01:00:00,12258423.644994012,12258423.644994012,0.0 
 05/04  02:00:00,12258423.644994012,12258423.644994012,0.0 
 05/04  03:00:00,12258423.644994012,12258423.644994012,0.0 
 05/04  04:00:00,12258423.644994012,12258423.644994012,0.0 
 05/04  05:00:00,12708780.588477323,12708780.58847732,0.0 
 05/04  06:00:00,18524582.717150719,18524582.71715072,0.0 
 05/04  07:00:00,19160893.50231248,19160893.502312486,0.0 
 05/04  08:00:00,32932586.60213004,32932586.60213004,0.0 
 05/04  09:00:00,34249970.38175161,34249970.38175161,0.0 
 05/04  10:00:00,34806259.89317443,34806259.893174428,0.0 
 05/04  11:00:00,35408955.13807398,35408955.13807398,0.0 
 05/04  12:00:00,33136742.269826827,33136742.269826827,0.0 
 05/04  13:00:00,36712340.920180138,36712340.92018013,0.0 
 05/04  14:00:00,37228486.89789032,37228486.89789032,0.0 
 05/04  15:00:00,38201120.708724688,38201120.70872468,0.0 
 05/04  16:00:00,38569266.139826949,38569266.13982694,0.0 
 05/04  17:00:00,27036260.382883029,27036260.382883017,0.0 
 05/04  18:00:00,14827970.456936825,14827970.456936825,0.0 
 05/04  19:00:00,9701141.54565758,9701141.54565758,0.0 
 05/04  20:00:00,11222694.910823154,11222694.910823152,0.0 
 05/04  21:00:00,11769894.910823154,11769894.910823152,0.0 
 05/04  22:00:00,10634524.076916654,10634524.076916654,0.0 
 05/04  23:00:00,10305881.415921549,10305881.415921549,0.0 
 05/04  24:00:00,12258423.644994012,12258423.644994012,0.0 
 05/05  01:00:00,12258423.644994012,12258423.644994012,0.0 
 05/05  02:00:00,12258423.644994012,12258423.644994012,0.0 
 05/05  03:00:00,12258423.644994012,12258423.644994012,0.0 
 05/05  04:00:00,12258423.644994012,12258423.644994012,0.0 
 05/05  05:00:00,12708780.588477323,12708780.58847732,0.0 
